pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
Kepler-342 e,Kepler-342,e,1,4,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.6780488,46.7266813,13.17723,79.00786,66.86742,312.27806,1.64422461,0.88,0.079,0.615,0.00193,M-R relationship,4.96,,6366.0,1.34,1.26,0.453,2.04,4.28,0.49444,,,781.611,Terrestrial
Kepler-345 b,Kepler-345,b,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,295.2288521,45.9710432,11.26477,79.12551,65.47106,315.52267,7.415563,0.74,0.066,0.5,0.00157,Mass,5.2,,4504.0,0.62,0.61,-0.495,2.75,4.68,1.95966,,,260.0,Terrestrial
Kepler-352 b,Kepler-352,b,1,3,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,299.8966237,46.0519022,8.47197,80.79764,64.14255,322.48064,10.05537,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,5212.0,0.78,0.83,-0.432,3.47,4.57,3.24608,,,252.733,Terrestrial
Kepler-352 d,Kepler-352,d,1,3,Transit,2021,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,299.8966237,46.0519022,8.47197,80.79764,64.14255,322.48064,6.88727999,0.806,0.072,0.449,0.00141,M-R relationship,4.71,,5208.0,0.77,0.8,-0.432,3.47,4.56,3.6804,,,252.733,Terrestrial
Kepler-353 b,Kepler-353,b,2,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.8565596,41.7580749,8.22729,75.93297,61.13424,314.27166,5.795278,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,3903.0,0.5,0.55,-1.187,3.39,4.75,3.40975,,,384.694,Terrestrial
Kepler-362 b,Kepler-362,b,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.771603,47.5299192,14.07858,79.4828,67.8478,311.61896,10.327186,0.88,0.079,0.615,0.00193,M-R relationship,4.96,,5788.0,0.72,1.02,0.209,4.27,4.64,11.56076,,,1090.51,Terrestrial
Kepler-37 c,Kepler-37,c,1,4,Transit,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.0592503,44.5183733,17.84364,74.43727,66.69484,295.96068,21.301848,0.755,0.067,1.3,0.00409,Mass,15.0,,5357.0,0.79,0.79,-0.322,7.6,4.57,2.46,,1.1,63.9207,Terrestrial
Kepler-37 e,Kepler-37,e,1,4,Transit Timing Variations,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.0592503,44.5183733,17.84364,74.43727,66.69484,295.96068,51.196,0.37,,8.1,0.02549,Msini,879.0,,5288.0,0.77,0.8,-0.322,10.0,4.61,2.67396,,1.1,63.9207,Terrestrial
Kepler-378 b,Kepler-378,b,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.9489697,46.4388673,11.65227,79.45806,65.97717,315.56372,16.092361,0.75,0.067,0.347,0.00109,M-R relationship,4.52,,4661.0,0.67,0.78,-0.655,3.24,4.65,3.00344,,,152.094,Terrestrial
Kepler-378 c,Kepler-378,c,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.9489697,46.4388673,11.65227,79.45806,65.97717,315.56372,28.906009,0.7,0.062,0.271,0.00085,M-R relationship,4.34,,4661.0,0.67,0.78,-0.655,3.24,4.65,3.00344,,,152.094,Terrestrial
Kepler-381 b,Kepler-381,b,1,3,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.1828685,43.8310283,16.8434,74.0723,65.82822,297.47752,5.629021,0.99,0.088,0.937,0.00295,M-R relationship,5.31,,6152.0,1.57,1.2,0.514,2.57,4.12,0.57605,,,267.323,Terrestrial
Kepler-387 c,Kepler-387,c,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,287.7982699,45.6567655,15.81604,76.5661,67.05405,303.23037,11.837549,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,5774.0,1.05,0.82,0.137,1.01,4.35,2.13085,,,801.052,Terrestrial
Kepler-388 b,Kepler-388,b,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.8280577,44.6086451,17.36479,74.73194,66.645,297.3607,3.173315,0.81,0.072,0.457,0.00144,M-R relationship,4.73,,4498.0,0.59,0.64,-0.439,13.9,4.69,3.16904,,,425.0,Terrestrial
Kepler-388 c,Kepler-388,c,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.8280577,44.6086451,17.36479,74.73194,66.645,297.3607,13.297004,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,4498.0,0.59,0.64,-0.439,13.9,4.69,3.29427,,,425.0,Terrestrial
Kepler-390 b,Kepler-390,b,2,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.6288086,41.2088351,11.43915,73.59209,61.96067,306.14962,6.738088,0.82,0.073,0.477,0.0015,M-R relationship,4.75,,5166.0,0.78,0.86,-0.352,3.24,4.57,3.24733,,,435.277,Terrestrial
Kepler-390 c,Kepler-390,c,2,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.6288086,41.2088351,11.43915,73.59209,61.96067,306.14962,13.060022,0.79,0.07,0.418,0.00131,M-R relationship,4.66,,5166.0,0.78,0.86,-0.352,3.24,4.57,3.5831,,,435.277,Terrestrial
Kepler-392 b,Kepler-392,b,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,288.660826,43.3681938,14.34264,74.64383,64.68693,302.9573,5.341853,1.0,0.089,0.972,0.00306,M-R relationship,5.34,,5938.0,1.13,1.07,0.195,2.97,4.32,1.0041,,,681.428,Terrestrial
Kepler-398 b,Kepler-398,b,1,3,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.4688524,40.3437001,11.16571,72.746,61.17446,305.34978,4.081423,0.93,0.083,0.749,0.00236,M-R relationship,5.12,,4493.0,0.61,0.65,-0.811,2.34,4.69,0.37842,,,177.355,Terrestrial
Kepler-398 d,Kepler-398,d,1,3,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.4688524,40.3437001,11.16571,72.746,61.17446,305.34978,6.83437001,0.88,0.079,0.615,0.00193,M-R relationship,4.96,,4557.0,0.67,0.72,-0.811,2.34,4.64,5.10732,,,177.355,Terrestrial
Kepler-399 b,Kepler-399,b,1,3,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,299.5017242,40.6707669,5.96067,75.99132,59.37458,317.15497,14.425281,0.96,0.086,0.84,0.00264,M-R relationship,5.22,,5502.0,0.68,0.9,-0.418,3.98,4.62,2.53138,,,740.537,Terrestrial
Kepler-408 b,Kepler-408,b,1,1,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.7862158,48.4232622,18.73849,78.47517,70.31706,300.18446,2.46502,0.82,0.073,5.0,0.01573,Mass,,,6104.0,1.23,1.08,0.283,6.68,4.29,0.82,,3.1,88.7832,Terrestrial
Kepler-42 b,Kepler-42,b,1,3,Transit,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.2196,44.6173667,12.54674,76.91718,65.02986,309.61615,1.2137672,0.78,0.07,0.399,0.00126,M-R relationship,4.62,M,3068.0,0.17,0.13,-2.62,4.5,5.11,26.8,,3.3,40.0595,Terrestrial
Kepler-42 c,Kepler-42,c,1,3,Transit,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.2196,44.6173667,12.54674,76.91718,65.02986,309.61615,0.45328509,0.73,0.065,0.315,0.00099,M-R relationship,4.45,M,3068.0,0.17,0.13,-2.62,4.5,5.11,26.8,,3.3,40.0595,Terrestrial
Kepler-42 d,Kepler-42,d,1,3,Transit,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.2196,44.6173667,12.54674,76.91718,65.02986,309.61615,1.865169,0.57,0.051,0.13,0.00041,M-R relationship,3.86,M,3068.0,0.17,0.13,-2.62,4.5,5.11,26.8,,3.3,40.0595,Terrestrial
Kepler-431 b,Kepler-431,b,1,3,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.1123072,43.2277663,19.39477,72.38789,65.89306,290.11009,6.803,0.764,0.068,0.37,0.00117,M-R relationship,4.56,,6004.0,1.09,1.07,0.498,4.34,4.4,0.35793,,,486.546,Terrestrial
Kepler-431 c,Kepler-431,c,1,3,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.1123072,43.2277663,19.39477,72.38789,65.89306,290.11009,8.703,0.668,0.06,0.229,0.00072,M-R relationship,4.22,,6004.0,1.09,1.07,0.498,4.34,4.4,0.35793,,,486.546,Terrestrial
Kepler-444 b,Kepler-444,b,3,5,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.7528323,41.631884,12.89062,73.36096,62.79019,303.53072,3.6001053,0.403,0.036,0.0374,0.00012,M-R relationship,3.14,K,5046.0,0.75,0.76,-0.425,11.23,4.56,2.493,,2.0,36.4396,Terrestrial
Kepler-444 c,Kepler-444,c,3,5,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.7528323,41.631884,12.89062,73.36096,62.79019,303.53072,4.5458841,0.497,0.044,0.0793,0.00025,M-R relationship,3.55,K,5046.0,0.75,0.76,-0.425,11.23,4.56,2.493,,2.0,36.4396,Terrestrial
Kepler-444 d,Kepler-444,d,3,5,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.7528323,41.631884,12.89062,73.36096,62.79019,303.53072,6.189392,0.53,0.047,0.2,0.00063,Mass,7.9,K,5046.0,0.75,0.76,-0.425,11.23,4.56,2.493,,2.0,36.4396,Terrestrial
Kepler-444 e,Kepler-444,e,3,5,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.7528323,41.631884,12.89062,73.36096,62.79019,303.53072,7.743493,0.546,0.049,0.1,0.00031,Mass,4.8,K,5046.0,0.75,0.76,-0.425,11.23,4.56,2.493,,2.0,36.4396,Terrestrial
Kepler-444 f,Kepler-444,f,3,5,Transit,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.7528323,41.631884,12.89062,73.36096,62.79019,303.53072,9.740486,0.741,0.066,0.332,0.00104,M-R relationship,4.48,K,5046.0,0.75,0.76,-0.425,11.23,4.56,2.493,,2.0,36.4396,Terrestrial
Kepler-524 c,Kepler-524,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.8591787,49.1620125,11.78199,82.52933,67.84784,321.58441,1.88897906,0.96,0.086,0.84,0.00264,M-R relationship,5.22,,6014.0,1.1,1.09,0.439,3.02,4.39,0.3953,,,1058.24,Terrestrial
Kepler-605 c,Kepler-605,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,287.2954015,43.2798677,15.218,74.14976,64.88865,300.66447,2.35895152,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,5462.0,0.88,0.91,-0.248,4.47,4.52,4.01115,,,556.58,Terrestrial
Kepler-607 b,Kepler-607,b,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.0571451,44.632306,13.29978,76.56528,65.33297,307.78171,0.6381632,0.87,0.078,0.59,0.00186,M-R relationship,4.92,,5196.0,0.8,0.84,-0.382,4.9,4.56,3.02639,,,519.122,Terrestrial
Kepler-62 c,Kepler-62,c,1,5,Transit,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,283.2125621,45.3496992,18.69539,75.0375,67.64638,294.97936,12.4417,0.54,0.048,4.0,0.013,Mass,,K2 V,4925.0,0.64,0.69,-0.678,7.0,4.68,3.8,,0.4,300.874,Terrestrial
Kepler-653 c,Kepler-653,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,282.2130447,46.7177898,19.80583,76.15849,69.14021,294.03587,0.90037648,0.78,0.07,0.399,0.00126,M-R relationship,4.62,,5665.0,1.19,1.02,0.119,7.76,4.29,0.68801,,,595.634,Terrestrial
Kepler-779 b,Kepler-779,b,2,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.6285208,44.3107855,16.724,74.6617,66.20823,298.54514,7.09714223,0.92,0.082,0.721,0.00227,M-R relationship,5.09,,3804.0,0.44,0.46,-1.234,3.89,4.81,4.62877,,,283.155,Terrestrial
Kepler-780 b,Kepler-780,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.7663511,44.2924898,19.30376,73.61865,66.84394,291.78872,0.67737516,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,5769.0,1.02,1.01,0.017,4.9,4.42,1.01394,,,557.652,Terrestrial
Kepler-783 b,Kepler-783,b,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.0628615,47.484789,14.49447,79.2337,67.99116,310.39788,4.29264638,0.78,0.07,0.399,0.00126,M-R relationship,4.62,,5521.0,0.89,0.93,-0.231,3.89,4.51,0.90656,,,516.09,Terrestrial
Kepler-910 b,Kepler-910,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.0472937,42.7429414,9.22798,76.51187,62.27162,313.87624,2.36436901,0.82,0.073,0.477,0.0015,M-R relationship,4.75,,6230.0,1.5,1.26,0.494,3.39,4.19,0.41794,,,400.289,Terrestrial
Kepler-969 c,Kepler-969,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,288.3724989,47.9335642,16.33314,78.90961,69.0724,306.24375,1.6829346,0.99,0.088,0.937,0.00295,M-R relationship,5.31,,5214.0,0.82,0.92,-0.389,1.51,4.57,1.59429,,,390.354,Terrestrial
L 98-59 b,L 98-59,b,1,4,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,124.5328604,-68.3144658,-17.5933,281.81705,-76.81365,203.32553,2.2531136,0.85,0.076,0.4,0.00126,Mass,3.6,M3 V,3415.0,0.3,0.27,-1.948,0.8,4.86,12.89991,80.9,0.0,10.6194,Terrestrial
LHS 1678 b,LHS 1678,b,2,3,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,68.1789866,-39.7908744,-42.91686,243.29836,-60.56612,54.46078,0.8602325,0.685,0.061,0.35,0.0011,Mass,6.0,M2.0 V,3490.0,0.33,0.35,-1.839,7.0,4.89,13.9,64.0,0.53,19.8782,Terrestrial
PSR B1257+12 b,PSR B1257+12,b,1,3,Pulsar Timing,1994,Ground,Arecibo Observatory,305 m Arecibo Radio Telescope,Arecibo Radio Reciever,195.0149029,12.6823534,75.41367,311.30973,17.5758,188.72209,25.262,0.338,0.03,0.02,6e-05,Mass,2.85,,,,1.4,,3.0,,,,,600.0,Terrestrial
TOI-540 b,TOI-540,b,1,1,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,76.3096949,-47.9375391,-37.23123,254.10791,-70.06301,62.2862,1.2391491,0.903,0.081,0.674,0.00212,M-R relationship,5.03,M V,3216.0,0.19,0.16,-2.461,1.1,4.44,30.58604,0.73,13.5,14.0022,Terrestrial
TOI-700 b,TOI-700,b,1,4,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,97.0957165,-65.5786149,-26.88106,275.46822,-86.96084,164.42173,9.977219,0.914,0.082,0.704,0.00222,M-R relationship,5.07,M2.5 V,3459.0,0.42,0.42,-1.64,1.5,4.81,7.86,54.0,,31.1265,Terrestrial
TOI-700 e,TOI-700,e,1,4,Transit,2023,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,97.0957165,-65.5786149,-26.88106,275.46822,-86.96084,164.42173,27.80978,0.953,0.085,0.818,0.00257,M-R relationship,5.19,M2.5 V,3459.0,0.42,0.42,-1.64,1.5,4.81,7.86,54.0,,31.1265,Terrestrial
TRAPPIST-1 d,TRAPPIST-1,d,1,7,Transit,2016,Ground,La Silla Observatory,0.60 m Transiting Planets and Planetesimals Small Telescope,TRAPPISTCAM,346.6263919,-5.0434618,-56.64891,69.71519,0.62982,345.73298,4.049219,0.788,0.07,0.388,0.00122,Mass,4.366784,,2566.0,0.12,0.09,-3.257,0.5,5.24,75.05,1.4,2.04,12.4298888,Terrestrial
TRAPPIST-1 e,TRAPPIST-1,e,1,7,Transit,2017,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments,346.6263919,-5.0434618,-56.64891,69.71519,0.62982,345.73298,6.101013,0.92,0.082,0.692,0.00218,Mass,4.901605,,2566.0,0.12,0.09,-3.257,0.5,5.24,75.05,1.4,2.04,12.4298888,Terrestrial
TRAPPIST-1 h,TRAPPIST-1,h,1,7,Transit,2017,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments,346.6263919,-5.0434618,-56.64891,69.71519,0.62982,345.73298,18.772866,0.755,0.067,0.326,0.00103,Mass,4.16278,,2566.0,0.12,0.09,-3.257,0.5,5.24,75.05,1.4,2.04,12.4298888,Terrestrial
