pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HD 156668 c,HD 156668,c,1,2,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,259.4183491,29.228161,32.1149,51.96923,52.11322,254.87298,811.3,6.17,0.55,31.4968,0.0991,Msini,0.737,K2,4903.69,0.77,0.79,-0.537,8.6,4.55,2.53285,,0.5,24.3323,Neptune-like
HD 158259 c,HD 158259,c,1,5,Radial Velocity,2020,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,261.3495847,52.7904721,34.09023,80.13841,75.58584,248.56493,3.432,2.23,0.199,5.6,0.01762,Msini,2.77,G0,5801.89,1.21,1.08,0.212,,4.25,0.72532,20.0,2.9,27.0498,Neptune-like
HD 158259 d,HD 158259,d,1,5,Radial Velocity,2020,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,261.3495847,52.7904721,34.09023,80.13841,75.58584,248.56493,5.1980814,2.18,0.195,5.41,0.01702,Msini,2.87,G0,5801.89,1.21,1.08,0.212,,4.25,0.72532,20.0,2.9,27.0498,Neptune-like
HD 158259 e,HD 158259,e,1,5,Radial Velocity,2020,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,261.3495847,52.7904721,34.09023,80.13841,75.58584,248.56493,7.951,2.34,0.209,6.08,0.01913,Msini,2.61,G0,5801.89,1.21,1.08,0.212,,4.25,0.72532,20.0,2.9,27.0498,Neptune-like
HD 158259 f,HD 158259,f,1,5,Radial Velocity,2020,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,261.3495847,52.7904721,34.09023,80.13841,75.58584,248.56493,12.028,2.35,0.21,6.14,0.01932,Msini,2.6,G0,5801.89,1.21,1.08,0.212,,4.25,0.72532,20.0,2.9,27.0498,Neptune-like
HD 160691 d,HD 160691,d,1,4,Radial Velocity,2004,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,266.0361585,-51.8348751,-11.4985,340.05994,-28.4339,267.21574,9.6392,3.17,0.283,10.17,0.032,Msini,1.75,G3 IV-V,5773.0,1.33,1.13,0.278,5.7,4.2,0.55473,,3.1,15.5981,Neptune-like
HD 16417 b,HD 16417,b,2,1,Radial Velocity,2008,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,39.2441029,-34.5790905,-66.2377,237.69566,-46.71066,21.57051,17.24,5.0,0.446,22.1,0.0696,Msini,0.972,G1 V,5841.0,1.64,1.2,0.443,7.0,4.16,0.35078,,2.1,25.3936,Neptune-like
HD 164595 b,HD 164595,b,2,1,Radial Velocity,2015,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,270.1613723,29.5726698,23.27765,55.46741,53.01182,270.23329,40.0,4.16,0.371,16.14,0.05078,Msini,1.23,G2 V,5790.0,1.02,0.99,0.017,7.12,4.44,1.34121,,2.1,28.254,Neptune-like
HD 164922 c,HD 164922,c,1,4,Radial Velocity,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,270.6304652,26.3104077,21.78318,52.29591,49.74777,270.87467,75.74,3.66,0.327,13.0,0.0409,Msini,1.46,G9 V,5390.0,0.95,0.93,-0.149,9.58,4.46,1.32024,42.3,2.0,22.0016,Neptune-like
HD 164922 e,HD 164922,e,1,4,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,270.6304652,26.3104077,21.78318,52.29591,49.74777,270.87467,41.763,3.23,0.288,10.52012,0.0331,Msini,1.72,G9 V,5393.43,1.0,0.92,-0.14,9.58,4.4,1.32024,42.3,1.8,22.0016,Neptune-like
HD 168009 b,HD 168009,b,1,1,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,273.8847918,45.2088229,24.92402,72.81394,68.547,277.49899,15.1479,3.05,0.272,9.53485,0.03,Msini,1.85,G2V,5778.33,1.21,0.99,0.15,9.68,4.27,0.90712,,2.3,23.3032,Neptune-like
HD 175607 b,HD 175607,b,1,1,Radial Velocity,2015,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,285.2742901,-66.1943379,-25.61517,329.49816,-43.19922,278.38749,29.01,2.94,0.263,8.98,0.02825,Msini,1.94,G6 V,5392.0,0.7,0.71,-0.271,10.32,4.64,2.22215,,1.31,40.3303,Neptune-like
HD 176986 b,HD 176986,b,1,2,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,285.7739138,-11.044941,-7.57187,24.36018,11.53326,285.80148,6.4898,2.26,0.202,5.74,0.01806,Msini,2.73,K2.5 V,4931.0,0.78,0.79,-0.48,4.3,4.44,2.29582,35.9,1.1,27.7843,Neptune-like
HD 176986 c,HD 176986,c,1,2,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,285.7739138,-11.044941,-7.57187,24.36018,11.53326,285.80148,16.8191,2.98,0.266,9.18,0.02888,Msini,1.91,K2.5 V,4931.0,0.78,0.79,-0.48,4.3,4.44,2.29582,35.9,1.1,27.7843,Neptune-like
HD 177565 b,HD 177565,b,1,1,Radial Velocity,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,286.7175787,-37.8122394,-19.07842,359.44857,-15.15997,283.61801,44.505,4.0,0.357,15.1,0.04751,Msini,1.3,G8V,5627.0,0.97,1.0,-0.054,6.88,4.39,1.46777,,0.0,16.9179,Neptune-like
HD 179079 b,HD 179079,b,1,1,Radial Velocity,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,287.7903733,-2.6387703,-5.59005,32.82704,19.6403,288.90894,14.479,5.48,0.488,25.74423,0.081,Msini,0.86,G5 IV,5646.0,1.63,1.14,0.38,6.99,4.16,0.2585,,1.0,69.7116,Neptune-like
HD 180617 b,HD 180617,b,2,1,Radial Velocity,2018,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES,289.2277322,5.1631615,-3.28372,40.44072,27.16987,291.63347,105.911,3.53,0.315,12.214,0.03843,Msini,1.53,M2.5 V,3534.0,0.48,0.48,-1.49,,4.9,6.27869,50.6,2.0,5.91059,Neptune-like
HD 18143 b,HD 18143,b,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,43.9140248,26.8723829,-28.29389,154.43765,9.70693,49.30924,10.2851,3.28,0.293,10.80617,0.034,Msini,1.68,K2,5078.0,0.87,0.85,-0.32,9.4,4.51,1.67527,,0.0,22.5243,Neptune-like
HD 181433 b,HD 181433,b,1,3,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,291.2873731,-66.4677838,-28.04356,329.51487,-43.8838,281.60203,9.3743,2.4,0.214,6.3566,0.02,Msini,2.53,K3 IV,4918.0,0.79,0.63,-0.456,6.7,4.45,2.14212,54.0,1.5,26.8762,Neptune-like
HD 189567 b,HD 189567,b,1,2,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,301.3959616,-67.3237992,-31.99284,328.46185,-45.6973,286.71123,14.288,2.85,0.254,8.5,0.02674,Msini,2.02,G3 V,5726.0,1.04,0.83,0.324,11.0,4.41,1.3001,,1.2,17.9055,Neptune-like
HD 189567 c,HD 189567,c,1,2,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,301.3959616,-67.3237992,-31.99284,328.46185,-45.6973,286.71123,33.688,2.54,0.227,7.0,0.02202,Msini,2.35,G3 V,5726.0,1.04,0.83,0.324,11.0,4.41,1.3001,,1.2,17.9055,Neptune-like
HD 190007 b,HD 190007,b,1,1,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,300.6956339,3.3266992,-14.22203,44.30037,23.24784,303.68285,11.724128,4.06,0.362,15.5,0.04877,Msini,1.27,K4 V,4610.0,0.79,0.77,-0.68,1.0,4.58,3.25324,28.63,2.55,12.7141,Neptune-like
HD 190360 c,HD 190360,c,2,2,Radial Velocity,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,300.9092476,29.894541,-0.67616,67.41056,48.86427,312.60231,17.111,4.59,0.409,19.069,0.06,Msini,1.08,G6 IV,5549.0,1.17,0.98,0.066,8.5,4.29,0.867,,2.2,16.0069,Neptune-like
HD 191939 g,HD 191939,g,1,6,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,302.0256247,66.8503014,17.72195,99.98716,77.47141,16.03865,284.0,3.74,0.334,13.5,0.04248,Msini,1.42,G9 V,5348.0,0.94,0.81,-0.187,8.7,4.3,1.37,,2.0,53.6089,Neptune-like
HD 192310 b,HD 192310,b,1,2,Radial Velocity,2011,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,303.8284712,-27.0337556,-29.40279,15.62553,-7.04663,299.97724,74.72,4.27,0.381,16.9,0.0532,Msin(i)/sin(i),1.19,K3V,5166.0,0.86,0.8,-0.415,7.81,4.51,2.1457,,3.0,8.79687,Neptune-like
HD 192310 c,HD 192310,c,1,2,Radial Velocity,2011,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,303.8284712,-27.0337556,-29.40279,15.62553,-7.04663,299.97724,525.8,5.25,0.469,24.0,0.076,Msin(i)/sin(i),0.911,K3V,5166.0,0.81,0.8,-0.415,7.81,4.51,2.1457,,3.0,8.79687,Neptune-like
HD 20003 b,HD 20003,b,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,46.9090081,-72.3219221,-41.17624,289.87654,-74.23151,319.76453,11.8482,3.43,0.306,11.66,0.0367,Msini,1.59,G8 V,5494.0,0.92,0.88,-0.143,,4.41,1.68959,38.9,1.9,41.8316,Neptune-like
HD 20003 c,HD 20003,c,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,46.9090081,-72.3219221,-41.17624,289.87654,-74.23151,319.76453,33.9239,3.89,0.347,14.44,0.0454,Msini,1.35,G8 V,5494.0,0.92,0.88,-0.143,,4.41,1.68959,38.9,1.9,41.8316,Neptune-like
HD 204313 c,HD 204313,c,1,3,Radial Velocity,2015,Ground,La Silla Observatory,Multiple Telescopes,Multiple Instruments,322.0510568,-21.7274194,-43.7286,28.02639,-6.45404,317.49029,34.95875,4.31,0.385,17.16273,0.054,Msini,1.18,G5 V,5776.0,1.13,1.03,0.1,3.38,4.38,1.01537,,2.4,47.7945,Neptune-like
HD 206255 b,HD 206255,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,325.5917768,-50.0935884,-47.49513,347.15403,-34.02755,309.69073,96.045,6.47,0.577,34.2,0.1076,Msini,0.694,G5 IV/V,5635.0,2.22,1.42,0.652,,3.75,0.12981,,2.0,75.2363,Neptune-like
HD 20781 c,HD 20781,c,2,5,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,50.0139757,-28.7841175,-57.2719,224.6733,-45.14521,37.01168,13.8905,2.17,0.193,5.33,0.0168,Msini,2.87,K0 V,5256.0,0.83,0.7,-0.31,,4.37,1.96197,46.8,1.1,35.9715,Neptune-like
HD 20781 d,HD 20781,d,2,5,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,50.0139757,-28.7841175,-57.2719,224.6733,-45.14521,37.01168,29.158,3.25,0.29,10.61,0.0334,Msini,1.7,K0 V,5256.0,0.83,0.7,-0.31,,4.37,1.96197,46.8,1.1,35.9715,Neptune-like
HD 20781 e,HD 20781,e,2,5,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,50.0139757,-28.7841175,-57.2719,224.6733,-45.14521,37.01168,85.5073,3.83,0.342,14.03,0.0442,Msini,1.37,K0 V,5256.0,0.83,0.7,-0.31,,4.37,1.96197,46.8,1.1,35.9715,Neptune-like
HD 211970 b,HD 211970,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,335.5661579,-54.5596006,-51.44875,337.2469,-40.69879,314.13353,25.201,3.66,0.327,13.0,0.0409,Msini,1.46,K7 V,4127.0,0.57,0.61,-1.065,,4.69,4.2377,,,13.1277,Neptune-like
HD 213519 b,HD 213519,b,1,1,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,337.7727845,45.1452472,-10.97651,98.53979,49.1592,3.25654,11.12214,2.99,0.267,9.21702,0.029,Msini,1.89,,5840.0,1.08,1.05,0.089,,4.39,1.16581,,,41.0014,Neptune-like
HD 213885 c,HD 213885,c,1,2,Radial Velocity,2019,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,338.9837166,-59.864829,-49.93536,328.70205,-46.20819,312.62086,4.78503,4.71,0.42,19.95,0.06277,Msini,1.05,G,5978.0,1.1,1.07,0.139,3.8,4.38,1.127,18.58,3.0,48.0883,Neptune-like
HD 215497 b,HD 215497,b,1,2,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,341.652714,-56.5997984,-53.10239,331.29531,-44.18919,316.77269,3.93404,2.4,0.214,6.3566,0.02,Msini,2.53,K3 V,5110.0,0.85,0.67,-0.41,7.0,4.4,1.97785,,1.67,40.5468,Neptune-like
HD 216520 b,HD 216520,b,1,2,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,341.8768719,83.6975307,21.68276,119.4454,67.74691,74.00822,35.45,3.18,0.284,10.26,0.03228,Msini,1.75,K2,5103.0,0.76,0.82,-0.452,6.0,4.54,2.39462,,0.2,19.552,Neptune-like
HD 216520 c,HD 216520,c,1,2,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,341.8768719,83.6975307,21.68276,119.4454,67.74691,74.00822,154.43,3.03,0.271,9.44,0.0297,Msini,1.86,K2,5103.0,0.76,0.82,-0.452,6.0,4.54,2.39462,,0.2,19.552,Neptune-like
HD 21693 b,HD 21693,b,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,51.8040469,-58.3232726,-48.72408,272.90839,-70.90213,7.0442,22.6786,2.8,0.25,8.23,0.0259,Msini,2.06,G8 V,5430.0,0.91,0.8,-0.208,,4.37,1.70311,35.2,1.6,33.255,Neptune-like
HD 21693 c,HD 21693,c,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,51.8040469,-58.3232726,-48.72408,272.90839,-70.90213,7.0442,53.7357,4.34,0.387,17.37,0.0547,Msini,1.17,G8 V,5430.0,0.91,0.8,-0.208,,4.37,1.70311,35.2,1.6,33.255,Neptune-like
HD 217786 c,HD 217786,c,2,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,345.7838088,-0.4303594,-52.73594,74.19297,5.2092,346.74352,2.52221,2.61,0.233,7.31005,0.023,Msini,2.26,F8 V,5966.0,1.34,1.14,0.304,7.6,4.28,0.77578,,1.4,55.4847,Neptune-like
HD 219134 g,HD 219134,g,1,6,Radial Velocity,2015,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,348.3372026,57.1696255,-3.20073,109.90724,54.54155,23.75174,94.2,3.28,0.293,10.80622,0.034,Msini,1.68,K3 V,4913.0,0.77,0.79,-0.509,12.46,4.51,2.43759,,0.4,6.53127,Neptune-like
HD 219828 b,HD 219828,b,1,2,Radial Velocity,2007,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,349.6947029,18.6457524,-39.01348,94.26579,21.14677,358.2548,3.83483,4.59,0.409,19.0697,0.06,Msini,1.08,G0 IV,5891.0,1.56,1.04,0.42,5.69,4.17,0.32597,31.7,2.9,73.114,Neptune-like
HD 22496 b,HD 22496,b,1,1,Radial Velocity,2021,Ground,Paranal Observatory,8.2 m ESO VLT UT3 Melipal Telescope,ESPRESSO,53.7565398,-48.4178173,-51.95852,258.09213,-64.05333,26.25752,5.09071,2.22,0.198,5.57,0.01753,Msini,2.8,K5/M0V,4385.0,0.67,0.68,-1.174,,4.69,2.38032,30.0,,13.5956,Neptune-like
HD 238090 b,HD 238090,b,1,1,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,183.0886375,54.486153,61.72135,134.94219,49.39882,153.03837,13.671,2.52,0.225,6.89,0.02168,Msini,2.37,M0.0 V,3933.0,0.57,0.58,-1.154,,4.7,4.05064,96.7,2.0,15.2354,Neptune-like
HD 24085 b,HD 24085,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,56.2563447,-70.0245193,-40.50147,284.95295,-77.23392,329.17763,2.0455,3.46,0.309,11.8,0.03713,Msini,1.57,G0 V,6034.0,1.41,1.22,0.377,,4.2,0.5762,,6.0,54.9004,Neptune-like
HD 25912 b,HD 25912,b,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,60.9074988,-51.9315058,-46.53883,261.12208,-69.49411,31.14301,41.83156,6.9,0.616,38.13941,0.12,Msini,0.638,,5920.58,1.0,1.08,0.041,,4.48,1.54152,,,49.1661,Neptune-like
HD 285968 b,HD 285968,b,1,1,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,70.7353853,18.953358,-17.42723,180.02116,-3.27614,71.78676,8.7836,2.83,0.253,8.4,0.026,Msini,2.04,M2 V,3703.49,0.48,0.5,-1.658,3.62,4.75,5.92298,,0.8,9.47045,Neptune-like
HD 31527 b,HD 31527,b,1,3,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,73.9096193,-23.2413163,-35.15345,223.38845,-45.49771,68.69596,16.5535,3.22,0.288,10.47,0.0329,Msini,1.72,G2 V,5898.0,1.07,0.96,0.079,,4.45,1.20634,20.3,1.9,38.4473,Neptune-like
HD 31527 c,HD 31527,c,1,3,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,73.9096193,-23.2413163,-35.15345,223.38845,-45.49771,68.69596,51.2053,3.85,0.343,14.16,0.0445,Msini,1.36,G2 V,5898.0,1.07,0.96,0.079,,4.45,1.20634,20.3,1.9,38.4473,Neptune-like
HD 31527 d,HD 31527,d,1,3,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,73.9096193,-23.2413163,-35.15345,223.38845,-45.49771,68.69596,271.6737,3.46,0.309,11.82,0.0372,Msini,1.57,G2 V,5898.0,1.07,0.96,0.079,,4.45,1.20634,20.3,1.9,38.4473,Neptune-like
HD 3167 e,HD 3167,e,1,4,Radial Velocity,2022,Space,CHaracterising ExOPlanets Satellite (CHEOPS),0.3 m Ritchey-Chretien Telescope,Teledyne e2v CCD detector,8.7401487,4.3807215,-58.2406,115.11108,0.56228,9.74901,96.63,2.83,0.253,8.41,0.02646,Msini,2.04,K0 V,5261.0,0.88,0.84,-0.27,7.8,4.47,1.81727,23.52,1.8,47.2899,Neptune-like
HD 34445 d,HD 34445,d,1,6,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,117.87,6.07,0.542,30.7,0.097,Msini,0.754,G0 V,5836.0,1.38,1.07,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Neptune-like
HD 34445 e,HD 34445,e,1,6,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,49.175,4.26,0.38,16.8,0.0529,Msini,1.19,G0 V,5836.0,1.38,1.07,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Neptune-like
HD 34445 f,HD 34445,f,1,6,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,79.4207483,7.3527156,-17.02221,195.0388,-15.68709,79.09797,676.8,6.88,0.613,37.9,0.119,Msini,0.64,G0 V,5836.0,1.38,1.07,0.303,8.5,4.21,0.4672,22.0,2.7,46.0907,Neptune-like
HD 39194 c,HD 39194,c,1,3,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,86.129071,-70.1382377,-31.0579,280.60948,-86.14976,289.97279,14.03,2.39,0.213,6.3,0.01982,Msini,2.54,K0 V,5205.0,0.78,0.67,-0.409,10.0,4.53,2.57709,,2.0,26.4131,Neptune-like
HD 39855 b,HD 39855,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,88.6260731,-19.7044472,-21.08506,224.96554,-43.13527,88.22738,3.2498,2.85,0.254,8.5,0.02674,Msini,2.02,G8 V,5576.0,0.74,0.87,-0.316,,4.66,3.1307,,3.0,23.2599,Neptune-like
HD 40307 c,HD 40307,c,1,5,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,88.5172191,-60.0237289,-30.34064,268.81455,-83.4296,83.51224,9.6184,2.46,0.219,6.6,0.0208,Msini,2.44,K2.5 V,4956.0,0.72,0.77,-0.639,4.5,4.47,3.02559,,1.0,12.9363,Neptune-like
HD 40307 d,HD 40307,d,1,5,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,88.5172191,-60.0237289,-30.34064,268.81455,-83.4296,83.51224,20.432,3.04,0.272,9.5,0.0299,Msini,1.86,K2.5 V,4956.0,0.72,0.77,-0.639,4.5,4.47,3.02559,,1.0,12.9363,Neptune-like
HD 40307 f,HD 40307,f,1,5,Radial Velocity,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,88.5172191,-60.0237289,-30.34064,268.81455,-83.4296,83.51224,51.76,2.13,0.19,5.2,0.0164,Msini,2.96,K2.5 V,4956.0,0.72,0.77,-0.639,4.5,4.47,3.02559,,1.0,12.9363,Neptune-like
HD 40307 g,HD 40307,g,1,5,Radial Velocity,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,88.5172191,-60.0237289,-30.34064,268.81455,-83.4296,83.51224,197.8,2.56,0.229,7.1,0.0223,Msini,2.33,K2.5 V,4956.0,0.72,0.77,-0.639,4.5,4.47,3.02559,,1.0,12.9363,Neptune-like
HD 42618 b,HD 42618,b,1,1,Radial Velocity,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,93.0032173,6.7819742,-5.59129,202.35935,-16.62487,93.11241,149.61,3.89,0.347,14.4,0.04531,Msini,1.34,G4 V,5727.0,1.0,1.01,-0.009,3.72,4.44,1.57325,,2.0,24.3358,Neptune-like
HD 4308 b,HD 4308,b,1,1,Radial Velocity,2005,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,11.1652594,-65.6527159,-51.46078,304.05288,-60.18547,324.43849,15.56,4.12,0.368,15.8915,0.05,Msini,1.25,G5V,5686.0,1.02,0.93,-0.004,4.3,4.39,1.23938,,1.2,22.0158,Neptune-like
HD 45184 b,HD 45184,b,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,96.1820205,-28.7806402,-18.07374,236.62565,-52.03071,98.82469,5.8854,3.52,0.314,12.19,0.0384,Msini,1.54,G1.5 V,5869.0,1.08,1.03,0.053,6.8,4.47,1.28221,21.5,2.1,21.9532,Neptune-like
HD 45184 c,HD 45184,c,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,96.1820205,-28.7806402,-18.07374,236.62565,-52.03071,98.82469,13.1354,2.91,0.26,8.81,0.0277,Msini,1.96,G1.5 V,5869.0,1.08,1.03,0.053,6.8,4.47,1.28221,21.5,2.1,21.9532,Neptune-like
HD 47186 b,HD 47186,b,1,2,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,99.0367212,-27.6234285,-15.30712,236.50396,-50.6656,102.68291,4.0845,5.02,0.448,22.2481,0.07,Msini,0.966,G6 V,5657.0,1.08,0.96,0.043,6.5,4.36,1.05709,,2.2,37.4574,Neptune-like
HD 49674 b,HD 49674,b,1,1,Radial Velocity,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,102.8773483,40.8672284,17.37137,175.33928,17.88285,100.20045,4.94737,6.2,0.553,31.783,0.1,Msini,0.733,G5 V,5602.0,1.02,1.03,-0.022,3.62,4.44,1.23163,,0.42,43.0399,Neptune-like
HD 51608 b,HD 51608,b,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,103.7137102,-55.2600189,-21.53947,265.15647,-76.94415,126.72896,14.0726,3.62,0.323,12.77,0.0402,Msini,1.48,G7 V,5358.0,0.92,0.8,-0.244,,4.36,1.69811,40.0,1.3,35.0553,Neptune-like
HD 51608 c,HD 51608,c,1,2,Radial Velocity,2019,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,103.7137102,-55.2600189,-21.53947,265.15647,-76.94415,126.72896,95.9446,3.87,0.346,14.31,0.045,Msini,1.36,G7 V,5358.0,0.92,0.8,-0.244,,4.36,1.69811,40.0,1.3,35.0553,Neptune-like
HD 5278 c,HD 5278,c,1,2,Radial Velocity,2021,Ground,Paranal Observatory,8.2 m ESO VLT UT3 Melipal Telescope,ESPRESSO,12.5467785,-83.7437671,-33.38439,302.97274,-67.13675,285.88544,40.87,4.49,0.401,18.4,0.05789,Msini,1.12,F V,6203.0,1.19,1.13,0.28,3.0,4.5,0.9319,16.8,4.1,57.5846,Neptune-like
HD 63935 c,HD 63935,c,1,2,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,117.9246417,9.3852412,17.61294,211.23645,-11.36985,118.11421,21.4027,3.065,0.273,11.1,0.03492,Mass,2.11,,5513.0,0.96,0.94,-0.115,6.6,4.45,1.4863,,,48.9739,Neptune-like
HD 64114 b,HD 64114,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,117.982556,-11.0337221,8.08434,229.78855,-31.35731,122.63602,45.791,4.41,0.393,17.8,0.056,Msini,1.14,G7 V,5676.0,0.88,0.95,-0.137,,4.52,1.86653,,2.0,31.5262,Neptune-like
HD 69830 b,HD 69830,b,1,3,Radial Velocity,2006,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,124.6010091,-12.6364246,12.82251,234.56776,-31.34577,130.4512,8.667,3.17,0.283,10.2,0.0321,Msini,1.76,K0V,5385.0,0.89,0.86,-0.22,7.0,4.49,1.83,,1.1,12.5591,Neptune-like
