pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
CoRoT-7 b,CoRoT-7,b,1,3,Transit,2009,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,100.9561682,-1.0630076,-2.17853,213.01042,-24.04666,102.00623,0.85359163,1.681,0.15,4.07661,0.01283,Mass,9.355,G9 V,5275.0,0.83,0.82,-0.289,1.8,4.5,2.0,,3.5,159.906,Super Earth
EPIC 201170410.02,EPIC 201170410,b,1,1,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,170.1408561,-4.8070039,51.24569,264.99528,-8.32309,172.84294,6.7987,1.047,0.093,1.15,0.0036,M-R relationship,5.51,,3648.0,0.28,0.29,-1.9,,5.0,,,,134.0,Super Earth
EPIC 201238110 b,EPIC 201238110,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,179.7058532,-3.3894613,56.94662,278.31843,-3.22646,181.07597,28.1656,1.87,0.167,4.16,0.0131,M-R relationship,3.5,,3587.0,0.37,0.41,-1.508,,4.78,6.73294,,,159.259,Super Earth
EPIC 201427007 b,EPIC 201427007,b,1,1,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,184.6021322,-0.5512886,61.20318,285.58634,1.3229,184.43869,0.72091,1.5,0.134,2.86,0.00899,M-R relationship,4.66,,5633.0,0.94,0.93,-0.049,,4.4,1.02055,,,706.391,Super Earth
EPIC 201595106 b,EPIC 201595106,b,1,1,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.6276,0.877214,1.3,0.116,2.24,0.00705,M-R relationship,5.6,,5820.0,0.93,1.02,-0.026,,4.6,1.47541,,3.62,232.1,Super Earth
EPIC 201615463 c,K2-166,c,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,185.1880932,2.2823788,64.0901,285.15815,4.15639,183.85124,3.80464,1.22,0.109,1.98,0.00624,M-R relationship,5.99,,5942.5,1.6,1.07,0.458,,4.09,0.42293,,,476.882,Super Earth
EPIC 201754305 d,K2-16,d,1,3,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,175.0972238,4.5574311,61.77713,262.91176,2.23585,173.68916,2.71578,1.03,0.092,1.08,0.0034,M-R relationship,5.43,K3 V,4761.0,0.54,0.67,-0.761,,4.63,2.95996,,2.0,334.967,Super Earth
EPIC 201841433 b,EPIC 201841433,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,175.206752,6.1348146,63.11979,261.10589,3.72695,173.16246,4.1698,1.04,0.093,1.12,0.00352,M-R relationship,5.47,,5053.0,0.63,0.8,-0.635,,4.6,2.65207,,,436.488,Super Earth
EPIC 205950854 c,K2-168,c,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,333.1100738,-16.3418863,-51.71337,40.91076,-4.90552,329.19967,8.050722,1.31,0.117,2.27,0.00714,M-R relationship,5.55,,5502.7,0.83,0.88,-0.176,,4.39,1.2704,,,243.935,Super Earth
EPIC 206024342 b,EPIC 206024342,b,1,3,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,331.2771441,-14.1218019,-49.1871,42.94366,-2.20455,328.3257,4.50756,1.7,0.152,3.53,0.0111,M-R relationship,3.95,,5724.0,0.82,0.93,-0.17,,4.59,2.3828,,,369.888,Super Earth
EPIC 206024342 c,EPIC 206024342,c,1,3,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,331.2771441,-14.1218019,-49.1871,42.94366,-2.20455,328.3257,0.911724,1.4,0.125,2.54,0.008,M-R relationship,5.09,,5724.0,1.1,0.93,-0.17,,4.5,2.3828,,,369.888,Super Earth
EPIC 206032309 b,EPIC 206032309,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,341.2404563,-13.9011223,-57.69594,50.70238,-5.52299,337.42909,2.87814,1.01,0.09,1.01,0.00317,M-R relationship,5.39,,3489.0,0.37,0.22,-1.73,,4.85,9.77858,,,161.365,Super Earth
EPIC 206042996 b,EPIC 206042996,b,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,337.5136198,-13.6101475,-54.37586,48.06541,-3.90104,334.1687,5.2986,1.7,0.152,3.53,0.0111,M-R relationship,3.95,,4114.0,0.5,0.57,-0.98,,4.8,2.90458,,,451.769,Super Earth
EPIC 206042996 c,EPIC 206042996,c,1,2,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,337.5136198,-13.6101475,-54.37586,48.06541,-3.90104,334.1687,0.354884,1.2,0.107,1.87,0.00588,M-R relationship,5.95,,4114.0,0.5,0.57,-0.98,,4.8,2.90458,,,451.769,Super Earth
EPIC 206317286 c,EPIC 206317286,c,1,2,Transit,2022,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,337.6178427,-7.972456,-51.54478,56.17023,1.30362,336.33924,17.515472,2.094,0.187,5.03,0.0158,M-R relationship,3.01,,4752.0,0.76,0.83,-0.593,,4.6,2.51975,,,314.35,Super Earth
EPIC 211822797 b,EPIC 211822797,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,130.4102091,17.6399744,32.03739,208.28299,-0.60769,128.15245,21.1701963,1.92,0.171,4.35,0.0137,M-R relationship,3.38,M0,4057.0,0.58,0.62,-1.153,0.79,4.7,3.87972,14.6,2.6,186.197,Super Earth
EPIC 212297394 b,EPIC 212297394,b,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,207.2061241,-17.6098985,43.14733,321.8192,-5.98289,211.5298,2.289363,1.48,0.132,2.79,0.00879,M-R relationship,4.73,,5171.0,0.8,0.83,-0.505,,4.55,2.50384,,,418.395,Super Earth
EPIC 212499991 b,EPIC 212499991,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,202.488752,-12.7347749,49.05579,317.34866,-3.08631,205.50278,34.885,1.6,0.143,3.19,0.01,M-R relationship,4.28,,4982.79,0.76,0.91,-0.497,,4.61,2.81669,,,283.29,Super Earth
EPIC 212587672 b,EPIC 212587672,b,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,205.4445125,-10.8625468,50.09504,322.41694,-0.29021,207.51816,15.28078,1.26,0.112,2.13,0.00669,M-R relationship,5.85,,6004.0,0.98,0.99,0.006,,4.45,1.85888,,,320.07,Super Earth
EPIC 212624936 b,EPIC 212624936,b,1,2,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,210.6376171,-10.0236852,49.04154,330.23401,2.28803,212.00671,0.578657,1.2,0.107,1.87,0.00588,M-R relationship,5.95,,5765.0,0.93,1.0,-0.124,,4.4,1.85537,,,561.929,Super Earth
EPIC 220554210 c,K2-282,c,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,13.4321524,7.9952914,-54.87207,123.91754,2.06947,15.4555,0.70531,1.6,0.143,3.19,0.01,M-R relationship,4.28,,5499.0,1.0,0.94,-0.215,,4.5,1.442,,,496.289,Super Earth
EPIC 220674823 b,EPIC 220674823,b,1,2,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,13.0800239,10.7947051,-52.07644,123.28442,4.78443,16.22269,0.571292,1.725,0.154,8.21,0.02583,Mass,8.77,G5 V,5532.0,0.99,0.95,-0.119,7.5,4.45,1.35,,2.62,244.59,Super Earth
EPIC 228836835 b,EPIC 228836835,b,1,1,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,189.5748998,-5.2446247,57.47166,296.84098,-1.03008,190.85338,0.728113,1.1,0.098,1.37,0.0043,M-R relationship,5.66,,3782.0,0.32,0.42,-1.612,,5.0,7.73989,,,150.124,Super Earth
EPIC 249893012 b,EPIC 249893012,b,1,3,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,228.2482353,-16.7246474,34.30816,345.11043,1.15614,230.36326,3.5951,1.95,0.174,8.75,0.02753,Mass,6.39,G8 IV/V,5430.0,1.71,1.05,0.356,9.0,3.99,0.298,41.0,2.1,321.296,Super Earth
G 9-40 b,G 9-40,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,134.7188514,21.0747961,37.03563,206.06509,3.79417,131.14413,5.746007,2.025,0.181,11.7,0.03681,Mass,,M2.5 V,3348.0,0.31,0.29,-1.971,9.9,4.93,14.11,29.85,2.0,27.9276,Super Earth
GJ 1132 b,GJ 1132,b,1,2,Transit,2015,Ground,Cerro Tololo Inter-American Observatory,MEarth-South telescope array,Apogee CCD Sensor,153.7090696,-47.1549358,7.75911,277.25461,-52.42012,181.43393,1.62892911,1.192,0.106,1.83705,0.00578,Mass,5.97,M4.5 V,3229.0,0.22,0.19,-2.321,5.0,5.04,25.3,122.3,2.0,12.613,Super Earth
GJ 1252 b,GJ 1252,b,1,1,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,306.9286462,-56.4622865,-35.49343,341.21724,-36.09064,294.24988,0.5182331,1.193,0.106,1.32,0.00415,Mass,4.2,M3,3458.0,0.39,0.38,-1.708,3.9,4.89,8.99304,64.0,,20.373,Super Earth
GJ 3473 b,GJ 3473,b,2,2,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,120.5936065,3.3371629,17.28798,218.15071,-16.76322,122.04427,1.1980035,1.264,0.113,1.86,0.00585,Mass,5.03,M4,3347.0,0.36,0.36,-1.824,,4.81,10.93,168.3,2.0,27.3644,Super Earth
GJ 357 b,GJ 357,b,1,3,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,144.0074644,-21.6650634,22.08045,253.88843,-33.77741,154.77055,3.9306,1.2,0.107,1.84,0.00579,Mass,5.6,M2.5 V,3505.0,0.34,0.34,-1.798,,4.94,13.6,77.8,2.0,9.44181,Super Earth
GJ 3929 b,GJ 3929,b,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,239.5775678,35.4081141,49.59735,56.66419,54.20886,225.11392,2.616235,1.09,0.097,1.75,0.00551,Mass,7.3,M3.5 V,3384.0,0.32,0.31,-1.963,7.1,4.89,13.3,122.0,2.0,15.8095,Super Earth
GJ 9827 b,GJ 9827,b,1,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,351.7717763,-1.2853435,-57.18299,81.34803,2.08221,351.93155,1.208974,1.44,0.128,4.28,0.01347,Mass,7.858,K7 V,4236.0,0.58,0.62,-0.942,5.465,4.72,3.97,28.16,1.75,29.661,Super Earth
GJ 9827 c,GJ 9827,c,1,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,351.7717763,-1.2853435,-57.18299,81.34803,2.08221,351.93155,3.648103,1.13,0.101,1.86,0.00585,Mass,7.142,K7 V,4236.0,0.58,0.62,-0.942,5.465,4.72,3.76,28.16,1.75,29.661,Super Earth
HD 106315 b,HD 106315,b,1,2,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,9.55237,2.44,0.218,12.6,0.03964,Mass,4.7,F5 V,6327.0,1.3,1.09,0.35,4.48,4.25,0.97706,,12.71,109.353,Super Earth
HD 108236 b,HD 108236,b,1,5,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,186.5740627,-51.3630519,11.31345,298.93443,-43.48993,211.23953,3.795963,1.615,0.144,3.24,0.0102,M-R relationship,4.23,G3 V,5660.0,0.88,0.87,-0.15,6.7,4.49,1.82,,4.7,64.5978,Super Earth
HD 108236 c,HD 108236,c,1,5,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,186.5740627,-51.3630519,11.31345,298.93443,-43.48993,211.23953,6.203449,2.071,0.185,4.94,0.0155,M-R relationship,3.06,G3 V,5660.0,0.88,0.87,-0.15,6.7,4.49,1.82,,4.7,64.5978,Super Earth
HD 108236 f,HD 108236,f,1,5,Transit,2021,Space,CHaracterising ExOPlanets Satellite (CHEOPS),0.3 m Ritchey-Chretien Telescope,Teledyne e2v CCD detector,186.5740627,-51.3630519,11.31345,298.93443,-43.48993,211.23953,29.54115,2.017,0.18,4.72,0.0149,M-R relationship,3.16,G3 V,5660.0,0.88,0.87,-0.15,6.7,4.49,1.82,,4.7,64.5978,Super Earth
HD 137496 b,HD 137496,b,1,2,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,231.7420543,-16.5090014,32.32096,348.34536,2.22095,233.54602,1.62116,1.31,0.117,4.04,0.01271,Mass,10.49,G,5799.0,1.59,1.04,0.366,8.3,4.05,0.259,,,155.317,Super Earth
HD 15337 b,HD 15337,b,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,36.8678846,-27.6361171,-68.70904,219.86213,-39.56889,23.15388,4.75615,1.64,0.146,7.51,0.02363,Mass,9.3,K1 V,5125.0,0.86,0.9,-0.326,5.1,4.53,2.07949,36.53,1.0,44.8155,Super Earth
HD 15337 c,HD 15337,c,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,36.8678846,-27.6361171,-68.70904,219.86213,-39.56889,23.15388,17.1784,2.39,0.213,8.11,0.02552,Mass,3.23,K1 V,5125.0,0.86,0.9,-0.326,5.1,4.53,2.07949,36.53,1.0,44.8155,Super Earth
HD 20329 b,HD 20329,b,1,1,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,49.178124,15.6563542,-34.57149,166.76827,-2.42144,50.94469,0.926118,1.72,0.153,7.42,0.02335,Mass,8.06,,5596.0,1.13,0.9,0.049,11.0,4.4,0.88,,3.5,63.6796,Super Earth
HD 207897 b,HD 207897,b,1,1,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,325.2016451,84.3337613,23.23912,118.37663,69.29488,76.73933,16.20166,2.343,0.209,14.8,0.04657,Mass,6.29,K0 V,5106.0,0.78,0.82,-0.421,4.7,4.56,2.3804,37.0,2.0,28.2938,Super Earth
HD 213885 b,HD 213885,b,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,338.9837166,-59.864829,-49.93536,328.70205,-46.20819,312.62086,1.008035,1.745,0.156,8.83,0.02778,Mass,9.15,G,5978.0,1.1,1.07,0.139,3.8,4.38,1.127,18.58,3.0,48.0883,Super Earth
HD 21749 c,GJ 143,c,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,51.7501882,-63.500166,-45.82079,279.23027,-73.83641,352.87836,7.78993,0.892,0.08,3.7,0.01164,Mass,31.93,K4.5,4640.0,0.7,0.73,-0.686,3.8,4.61,3.03,,,16.32,Super Earth
HD 23472 b,HD 23472,b,1,5,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,55.4590314,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,17.667087,2.0,0.178,8.32,0.02618,Mass,6.15,K4 V,4684.0,0.71,0.67,-0.625,,4.53,2.70687,40.1,1.45,39.0341,Super Earth
HD 23472 c,HD 23472,c,1,5,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,55.4590314,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,29.79749,1.87,0.167,3.41,0.01073,Mass,3.1,K4 V,4684.0,0.71,0.67,-0.625,,4.53,2.70687,40.1,1.45,39.0341,Super Earth
HD 23472 f,HD 23472,f,1,5,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,55.4590314,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,12.1621839,1.137,0.101,0.77,0.00242,Mass,3.0,K4 V,4684.0,0.71,0.67,-0.625,,4.53,2.70687,40.1,1.45,39.0341,Super Earth
HD 260655 b,HD 260655,b,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,99.2915429,17.5662696,4.86549,195.67069,-5.5865,98.89343,2.76953,1.24,0.111,2.14,0.00673,Mass,6.2,M0 V,3803.0,0.44,0.44,-1.44,5.0,5.2,7.3,37.5,2.0,10.0055,Super Earth
HD 260655 c,HD 260655,c,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,99.2915429,17.5662696,4.86549,195.67069,-5.5865,98.89343,5.70588,1.533,0.137,3.09,0.00972,Mass,4.7,M0 V,3803.0,0.44,0.44,-1.44,5.0,5.2,7.3,37.5,2.0,10.0055,Super Earth
HD 28109 b,HD 28109,b,1,3,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,65.2383065,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,22.89104,2.199,0.196,18.496,0.05819,Mass,9.56,F8/G0 V,6120.0,1.45,1.26,0.456,1.1,4.13,0.62114,,7.7,139.611,Super Earth
HD 3167 b,HD 3167,b,1,4,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,8.7401487,4.3807215,-58.2406,115.11108,0.56228,9.74901,0.959641,1.67,0.149,4.97,0.01564,Mass,5.6,K0 V,5261.0,0.88,0.84,-0.27,7.8,4.53,1.81727,23.52,1.8,47.2899,Super Earth
HD 73583 c,HD 73583,c,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,129.6883026,-13.2565267,16.64313,237.89791,-30.5529,136.20023,18.87974,2.39,0.213,9.7,0.03052,Mass,3.88,K4 V,4511.0,0.65,0.73,-0.744,0.48,4.62,3.69,12.2,3.5,31.5666,Super Earth
HD 80653 b,HD 80653,b,1,2,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,140.3390845,14.3678691,39.62439,216.49965,-1.0467,138.23096,0.719573,1.613,0.144,5.72,0.018,Mass,7.47,G2,5959.0,1.22,1.18,0.24,2.67,4.34,0.9,19.55,,109.86,Super Earth
HD 86226 c,HD 86226,c,1,2,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,149.1235154,-24.0991859,23.62895,259.39432,-34.12265,161.15227,3.98442,2.16,0.193,7.25,0.02281,Mass,3.97,G1 V,5863.0,1.05,1.02,0.072,4.6,4.4,1.233,,2.4,45.683,Super Earth
HD 93963 A b,HD 93963 A,b,2,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,162.7766969,25.641065,63.07361,209.2072,16.90839,154.15456,1.0376109,1.47,0.131,2.8,0.00881,Mass,4.81,G0 V,5908.0,1.03,1.08,0.068,1.3,4.45,1.3835,12.8,5.9,82.3432,Super Earth
HD 93963 A c,HD 93963 A,c,2,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,162.7766969,25.641065,63.07361,209.2072,16.90839,154.15456,3.6451389,3.12,0.278,18.4,0.05789,Mass,3.31,G0 V,5908.0,1.03,1.08,0.068,1.3,4.45,1.3835,12.8,5.9,82.3432,Super Earth
HIP 116454 b,HIP 116454,b,2,1,Transit,2014,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,353.9543517,0.4447043,-56.97306,86.45885,2.80941,354.62238,9.0949,2.53,0.226,10.1,0.03178,Mass,3.41,K1,5089.0,0.72,0.76,-0.471,2.0,4.59,2.97,,2.0,62.4491,Super Earth
HR 858 b,HR 858,b,2,3,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,42.9849779,-30.8140609,-63.46852,228.14045,-44.66058,27.95893,3.58599,2.085,0.186,5.0,0.0157,M-R relationship,3.03,F6 V,6201.0,1.31,1.15,0.371,,4.26,0.717,,8.3,31.964,Super Earth
HR 858 c,HR 858,c,2,3,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,42.9849779,-30.8140609,-63.46852,228.14045,-44.66058,27.95893,5.97293,1.939,0.173,4.42,0.0139,M-R relationship,3.33,F6 V,6201.0,1.31,1.15,0.371,,4.26,0.717,,8.3,31.964,Super Earth
K2-101 b,K2-101,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,130.3439097,18.9338205,32.44357,206.8287,0.62624,127.7582,14.6762429,2.0,0.178,4.66,0.0147,M-R relationship,3.2,K3,4927.0,0.76,0.82,-0.595,0.79,4.59,2.92,10.6,3.9,188.33,Super Earth
K2-102 b,K2-102,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,130.0558953,19.7787519,32.48411,205.77785,1.37306,127.27854,9.915615,1.3,0.116,2.24,0.00705,M-R relationship,5.6,K5,4695.0,0.71,0.77,-0.657,0.79,4.53,3.03,11.5,3.0,188.175,Super Earth
K2-104 b,K2-104,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,129.6366594,19.7737202,32.11222,205.62196,1.26762,126.89824,1.9741954,1.79,0.16,3.86,0.0121,M-R relationship,3.7,M2.5e,3712.0,0.48,0.51,-1.434,0.79,4.78,5.56106,9.3,2.6,189.289,Super Earth
K2-110 b,K2-110,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,207.3497402,-12.2849182,48.1527,324.42967,-0.9542,209.76904,13.86375,2.592,0.231,15.9,0.05003,Mass,5.02,K3 V,5010.0,0.71,0.74,-0.567,8.0,4.61,3.515,,,116.474,Super Earth
K2-111 b,K2-111,b,1,2,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,59.8903081,21.2985263,-23.55083,170.97857,0.72498,62.12843,5.3518,1.82,0.162,5.58,0.01756,Mass,5.0,G2,5775.0,1.25,0.84,0.279,13.5,4.22,0.6,29.2,1.1,200.394,Super Earth
K2-117 b,K2-117,b,1,2,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,133.8557342,10.4692176,32.24587,217.62487,-6.62344,133.30168,1.2916,2.03,0.181,4.78,0.015,M-R relationship,3.14,M1.0 V,3778.0,0.51,0.54,-1.357,,4.75,5.297,,,101.632,Super Earth
K2-117 c,K2-117,c,1,2,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,133.8557342,10.4692176,32.24587,217.62487,-6.62344,133.30168,5.444017,2.06,0.184,4.9,0.0154,M-R relationship,3.08,M1.0 V,3778.0,0.51,0.54,-1.357,,4.75,5.297,,,101.632,Super Earth
K2-120 b,K2-120,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,132.142853,17.1905813,33.41085,209.50031,-0.6075,129.86574,9.562742,2.01,0.179,4.7,0.0148,M-R relationship,3.18,,4349.9,0.67,0.69,-0.664,,,,,,289.543874,Super Earth
K2-122 b,K2-122,b,2,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,126.4762179,20.3593384,29.53205,203.78125,1.10736,123.8761,2.2193023,1.16,0.103,1.65,0.00521,M-R relationship,5.81,M0,4009.0,0.59,0.63,-1.102,,4.69,3.65184,,,72.0444,Super Earth
K2-126 b,K2-126,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,203.5467021,-13.5769705,47.99348,318.5586,-3.49207,206.77212,7.385655,1.97,0.176,4.54,0.0143,M-R relationship,3.26,,4339.0,0.65,0.69,-0.878,,4.66,2.903,,,102.953,Super Earth
K2-128 b,K2-128,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,204.4376666,-8.5970858,52.55328,321.98145,1.4648,205.77533,5.675819,1.42,0.127,2.6,0.00819,M-R relationship,4.99,,4469.51,0.78,0.71,-0.822,,4.7,3.00478,,,114.637,Super Earth
K2-129 b,K2-129,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,289.1485491,-25.6463233,-16.57351,12.14366,-3.34516,287.2261,8.239493,1.04,0.093,1.12,0.00352,M-R relationship,5.47,,3459.09,0.36,0.36,-1.828,,4.87,10.66281,,,27.7957,Super Earth
K2-13 b,K2-13,b,1,1,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,170.1554763,2.5027534,57.15621,257.61692,-1.59767,169.96666,39.91488,1.89,0.169,4.23,0.0133,M-R relationship,3.44,G3,5698.0,0.78,0.8,-0.135,,4.33,1.72011,,,342.394,Super Earth
K2-130 b,K2-130,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,290.2705419,-19.6908744,-15.17249,18.25721,2.41748,289.05169,2.49412,1.25,0.112,2.1,0.0066,M-R relationship,5.91,,4356.47,0.74,0.7,-0.799,,4.62,2.72247,,,118.011,Super Earth
K2-131 b,K2-131,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,182.751404,-9.7652392,51.82615,286.68054,-7.86259,186.42232,0.3693038,1.69,0.151,7.9,0.02486,Mass,8.8,,5120.0,0.76,0.8,-0.479,5.3,4.61,2.71,9.19,4.3,152.509,Super Earth
K2-133 b,K2-133,b,1,4,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,70.1493775,25.0098135,-14.0676,174.75407,2.79868,72.05155,3.07133,1.34,0.12,2.36,0.00742,M-R relationship,5.39,M1.5 V,3655.0,0.46,0.46,-1.479,,4.77,6.6302,,,75.1703,Super Earth
K2-133 c,K2-133,c,1,4,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,70.1493775,25.0098135,-14.0676,174.75407,2.79868,72.05155,4.86784,1.603,0.143,3.2,0.0101,M-R relationship,4.27,M1.5 V,3655.0,0.46,0.46,-1.479,,4.77,6.6302,,,75.1703,Super Earth
K2-133 d,K2-133,d,1,4,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,70.1493775,25.0098135,-14.0676,174.75407,2.79868,72.05155,11.02454,2.003,0.179,4.67,0.0147,M-R relationship,3.19,M1.5 V,3655.0,0.46,0.46,-1.479,,4.77,6.6302,,,75.1703,Super Earth
K2-133 e,K2-133,e,1,4,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,70.1493775,25.0098135,-14.0676,174.75407,2.79868,72.05155,26.5841,1.73,0.154,3.64,0.0115,M-R relationship,3.86,M1.5 V,3655.0,0.46,0.46,-1.479,,4.77,6.6302,,,75.1703,Super Earth
K2-136 d,K2-136,d,2,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,67.4128615,22.8825674,-17.35063,174.77536,1.05393,69.26876,25.575,1.565,0.14,3.0,0.00944,Mass,4.3,K5.5,4500.0,0.68,0.74,-0.777,0.65,4.68,3.38358,15.0,2.0,59.2474,Super Earth
