pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,b,1,1,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,271.2050417,-32.6330278,-5.42183,358.8755,-9.19805,271.02801,,13.2,1.18,807.0,2.54,Mass,1.93,,,,0.34,,,,,,,4230.0,Gas Giant
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,268.799,-28.86275,-1.76209,1.13728,-5.42787,268.94347,,14.3,1.28,138.0,0.433,Mass,0.259,,,,0.08,,,,,,,7070.0,Gas Giant
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,b,1,1,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.895416,-31.8186111,-4.05729,359.0454,-8.37936,269.91017,,13.0,1.16,1300.0,4.1,Mass,3.25,,,,0.13,,,,,,,6500.0,Gas Giant
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,b,2,1,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.260406,-28.1161671,-1.73756,1.98694,-4.67857,269.34164,,13.0,1.16,1330.0,4.18,Mass,3.33,,,,0.72,,,,,,,3410.0,Gas Giant
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,b,1,1,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,273.2045,-27.0126389,-4.25075,4.66003,-3.60517,272.86027,,14.3,1.28,140.0,0.43,Mass,0.263,,,,0.3,,,,,,,3730.0,Gas Giant
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,b,1,1,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.717926,-27.6135559,-1.83687,2.6247,-4.17452,269.74939,1220.0,12.3,1.1,4253.0,13.38,Mass,12.6,,,,0.88,,,,,,,6770.0,Gas Giant
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,265.597125,-33.7597778,-1.93858,355.52875,-10.37734,266.27974,,13.9,1.24,250.0,0.79,Mass,0.512,,,,0.1,,,,,,,,Gas Giant
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,b,1,1,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.3294067,-31.9517231,-3.70602,358.6906,-8.51378,269.42467,,14.0,1.25,127.0,0.401,Mass,0.254,,,,0.25,,,,,,,5915.0,Gas Giant
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,268.999667,-29.8631389,-2.41644,0.36012,-6.42689,269.12702,,14.2,1.27,130.0,0.41,Mass,0.249,,,,0.56,,,,,,,5200.0,Gas Giant
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,267.891667,-30.9465556,-2.1401,358.94105,-7.52062,268.17621,,14.2,1.27,160.0,0.51,Mass,0.307,,,,0.7,,,,,,,3950.0,Gas Giant
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.533542,-27.1442222,-1.46086,2.94995,-3.70561,269.58405,,12.8,1.14,1760.0,5.53,Mass,4.61,,,,0.55,,,,,,,5670.0,Gas Giant
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,263.96425,-29.5858611,1.46136,358.32047,-6.2571,264.72206,,13.1,1.17,959.84179,3.02,Mass,2.35,,,,0.45,,,,,,,7250.0,Gas Giant
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,b,1,1,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,266.883057,-24.5226669,1.92596,3.99474,-1.11407,267.16392,,13.5,1.21,505.0,1.59,Mass,1.13,,,,0.21,,,,,,,,Gas Giant
