pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HATS-15 b,HATS-15,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,311.0920041,-19.4375266,-33.28171,26.56133,-1.29605,308.31376,1.74748753,12.386,1.105,689.6911,2.17,Mass,1.97,G9 V,5311.0,0.92,0.87,-0.204,11.0,4.45,1.57,,4.18,1139.55,Gas Giant
HATS-16 b,HATS-16,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,358.5588439,-30.0130385,-77.12348,16.62766,-26.76032,345.80187,2.686502,14.572,1.3,1039.3041,3.27,Mass,1.86,G3 V,5738.0,1.24,0.97,0.173,9.5,4.24,0.72,12.35,6.17,757.044,Gas Giant
HATS-17 b,HATS-17,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,192.1895676,-47.6136789,15.25563,302.46383,-38.39269,212.7807,16.254611,8.709,0.777,425.25654,1.338,Mass,3.5,G V,5846.0,1.09,1.13,0.093,2.1,4.42,1.22,,3.73,400.331,Gas Giant
HATS-18 b,HATS-18,b,1,1,Transit,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,173.9574203,-29.1560639,30.87451,283.68658,-28.91789,187.1792,0.83784,14.897,1.329,629.14449,1.9795,Mass,1.1169,G V,5600.0,1.02,1.04,-0.032,4.2,4.44,1.37,9.8,6.23,624.368,Gas Giant
HATS-2 b,HATS-2,b,1,1,Transit,2013,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,176.7388264,-22.5630097,37.9221,283.96382,-21.89665,186.45834,1.35413379,12.576,1.122,435.42492,1.37,Mass,1.20684,K,5227.0,0.88,0.9,-0.268,7.2,4.51,1.346,22.46,1.5,341.925,Gas Giant
HATS-22 b,HATS-22,b,1,1,Transit,2017,Ground,HATSouth,Multiple Telescopes,Multiple Instruments,174.0098693,-29.5433642,30.52487,283.88751,-29.24255,187.42644,4.7228124,10.682,0.953,870.8542,2.74,Mass,3.89,K V,4803.0,0.69,0.76,-0.646,,4.64,3.28,,0.5,229.518,Gas Giant
HATS-23 b,HATS-23,b,1,1,Transit,2017,Ground,HATSouth,Multiple Telescopes,Multiple Instruments,286.36675,-50.0673496,-22.61865,346.88498,-27.29317,281.73975,2.1605156,20.849,1.86,467.2101,1.47,Mass,0.29,G V,5780.0,1.2,1.12,0.155,4.2,4.33,0.91,,4.62,639.004,Gas Giant
HATS-24 b,HATS-24,b,1,1,Transit,2017,Ground,HATSouth,Multiple Telescopes,Multiple Instruments,268.8907069,-61.7474,-17.45562,331.7177,-38.3107,269.32695,1.3484978,15.637,1.395,718.2958,2.26,Mass,1.03,F V,6125.0,1.12,1.07,0.19,3.7,4.37,1.059,,9.44,494.182,Gas Giant
HATS-25 b,HATS-25,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,207.9076746,-23.7812403,37.0577,320.25244,-11.51357,214.37966,4.2986432,14.123,1.26,194.82979,0.613,Mass,0.38,G,5715.0,1.11,0.99,0.068,7.5,4.35,1.03,,3.88,471.158,Gas Giant
HATS-26 b,HATS-26,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,144.9268593,-28.5856004,17.78428,259.72931,-39.76929,159.22236,3.3023881,19.616,1.75,206.5895,0.65,Mass,0.153,F,6071.0,2.04,1.3,0.704,4.04,3.94,0.218,,7.48,861.843,Gas Giant
HATS-27 b,HATS-27,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,193.5524603,-46.5877159,16.28136,303.42806,-37.04369,213.16701,4.637038,16.814,1.5,168.4499,0.53,Mass,0.18,F,6438.0,1.74,1.42,0.669,2.3,4.11,0.379,,9.32,816.988,Gas Giant
HATS-28 b,HATS-28,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,284.3997616,-49.1385126,-21.13143,347.45078,-26.22023,280.44511,3.1810781,13.384,1.194,213.58176,0.672,Mass,0.48,G,5498.0,0.92,0.93,-0.157,6.2,4.48,1.67,,2.6,535.383,Gas Giant
HATS-29 b,HATS-29,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,285.0965172,-54.8933408,-23.142,341.6104,-31.98584,280.1675,4.6058749,14.022,1.251,207.54299,0.653,Mass,0.411,G,5670.0,1.07,1.03,0.029,5.5,4.39,1.17,,2.35,353.891,Gas Giant
HATS-3 b,HATS-3,b,1,1,Transit,2013,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,312.4574879,-24.4286938,-36.07191,21.29696,-6.44421,308.20419,3.547851,15.48,1.381,340.382,1.071,Mass,0.51,F,6351.0,1.4,1.21,0.456,3.2,4.22,0.62,,9.12,411.211,Gas Giant
HATS-30 b,HATS-30,b,2,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,5.618525,-59.9425892,-56.81169,309.55456,-54.45003,329.01395,3.1743516,13.171,1.175,224.38798,0.706,Mass,0.543,G,5943.0,1.06,1.09,0.097,2.3,4.42,1.29,,4.11,342.14,Gas Giant
HATS-31 b,HATS-31,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,191.7028214,-24.4273897,38.43228,301.5875,-17.81558,200.52971,3.37796,18.383,1.64,279.6904,0.88,Mass,0.243,,6050.0,1.87,1.28,0.619,4.3,4.0,0.275,,7.01,773.974,Gas Giant
HATS-32 b,HATS-32,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,346.0750861,-21.2720168,-64.93107,40.58713,-14.10241,338.83824,2.8126548,14.0,1.249,292.4036,0.92,Mass,0.58,,5700.0,1.1,1.1,0.057,3.5,4.4,1.17,,3.56,745.116,Gas Giant
HATS-33 b,HATS-33,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,294.6336944,-55.3302692,-28.57624,342.28699,-33.29142,286.47454,2.5495551,13.787,1.23,378.85336,1.192,Mass,0.79,,5659.0,1.02,1.06,-0.018,3.0,4.45,1.4,,3.87,248.46,Gas Giant
HATS-34 b,HATS-34,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,0.7744866,-62.4693167,-53.76568,312.35473,-54.69378,323.09722,2.1061607,16.029,1.43,299.07803,0.941,Mass,0.4,,5380.0,0.98,0.96,-0.14,7.7,4.44,1.44,,4.07,508.842,Gas Giant
HATS-35 b,HATS-35,b,1,1,Transit,2016,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,296.688442,-63.5656488,-30.1993,332.9417,-41.5552,285.49335,1.8209993,16.41,1.464,388.38826,1.222,Mass,0.484,,6300.0,1.43,1.32,0.465,2.13,4.24,0.628,,8.66,514.555,Gas Giant
HATS-36 b,HATS-36,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,291.4787013,-23.2028183,-17.59239,15.35677,-1.21836,289.66693,4.175186,12.92,1.153,1022.14128,3.216,Mass,2.12,G0 V,5950.0,1.1,1.1,0.215,0.62,4.4,1.19,,4.98,856.436,Gas Giant
HATS-39 b,HATS-39,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,112.4192251,-29.9379163,-5.70925,243.75063,-50.94368,121.63208,4.5776348,17.598,1.57,200.2329,0.63,Mass,0.202,,6572.0,1.62,1.38,0.64,2.06,4.16,0.457,,7.75,878.521,Gas Giant
HATS-4 b,HATS-4,b,1,1,Transit,2014,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,94.1120914,-22.5468824,-17.44828,229.82471,-45.90823,95.45781,2.516729,11.433,1.02,420.471,1.323,Mass,1.55,G,5403.0,0.93,1.0,-0.187,2.1,4.51,1.35215,,0.7,416.459,Gas Giant
HATS-40 b,HATS-40,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,100.5712467,-29.77678,-14.90957,239.1018,-52.65898,105.21597,3.2642736,17.71,1.58,505.3497,1.59,Mass,0.49,,6460.0,2.26,1.56,0.903,2.07,3.92,0.189,,9.52,1342.29,Gas Giant
HATS-41 b,HATS-41,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,103.5173558,-27.0504156,-11.43574,237.62132,-49.61401,108.7367,4.193649,14.908,1.33,3082.951,9.7,Mass,5.1,,6424.0,1.71,1.5,0.653,1.34,4.14,0.42,,19.21,737.668,Gas Giant
HATS-42 b,HATS-42,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,108.4523991,-33.4373462,-10.30432,245.353,-55.12784,117.51039,2.292102,15.693,1.4,597.5204,1.88,Mass,0.83,,6060.0,1.48,1.27,0.425,3.26,4.2,0.55,,6.04,800.377,Gas Giant
HATS-43 b,HATS-43,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,80.5382418,-30.9708179,-31.63293,234.24754,-53.9558,76.13628,4.3888497,13.227,1.18,82.95363,0.261,Mass,0.191,,5099.0,0.81,0.84,-0.398,8.6,4.54,2.18,,1.11,362.273,Gas Giant
HATS-44 b,HATS-44,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,84.3267559,-27.9725758,-27.62676,232.00021,-51.25406,81.98133,2.7439004,11.96,1.067,177.9848,0.56,Mass,0.56,,5080.0,0.85,0.86,-0.398,9.7,4.51,1.98,,0.5,446.035,Gas Giant
HATS-45 b,HATS-45,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,101.9942455,-21.9107112,-10.52264,232.27915,-44.69689,105.73377,4.1876244,14.415,1.286,222.481,0.7,Mass,0.41,,6450.0,1.32,1.27,0.425,1.52,4.31,0.79,,9.9,772.11,Gas Giant
HATS-46 b,HATS-46,b,1,1,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,6.7026401,-56.3161021,-60.47939,309.86547,-52.11036,333.7487,4.7423729,10.122,0.903,54.98459,0.173,Mass,0.28,,5495.0,0.85,0.92,-0.23,3.0,4.54,2.1,,0.9,453.808,Gas Giant
HATS-47 b,HATS-47,b,1,1,Transit,2020,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,287.4844021,-49.6649424,-23.20563,347.51462,-26.98793,282.60125,3.9228038,12.52,1.117,117.27927,0.369,Mass,0.331,,4512.0,0.66,0.67,-0.796,8.1,4.63,3.36,6.42,2.47,300.67,Gas Giant
HATS-48 A b,HATS-48 A,b,2,1,Transit,2020,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,288.6720048,-59.5793505,-26.03035,337.02981,-36.89585,281.69112,3.1316666,8.967,0.8,77.23269,0.243,Mass,0.589,,4546.0,0.72,0.73,-0.709,11.97,4.59,2.804,,0.73,263.609,Gas Giant
HATS-49 b,HATS-49,b,1,1,Transit,2020,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,6.6135927,-56.3442798,-60.44212,309.95254,-52.10018,333.65765,4.1480467,8.575,0.765,112.19399,0.353,Mass,0.986,,4405.0,0.7,0.71,-0.785,10.5,4.6,2.961,,0.5,324.413,Gas Giant
HATS-5 b,HATS-5,b,1,1,Transit,2014,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,67.2228465,-21.4820568,-40.50457,218.87313,-42.63073,60.67842,4.763387,10.223,0.912,75.323,0.237,Mass,0.39,G,5304.0,0.87,0.94,-0.268,3.6,4.53,1.8907,,0.8,246.384,Gas Giant
